"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CAALFM_C108100WA",4416.94961222069,-0.00124284754819479,0.0564870694574996,0.785905975399473,0.99970875222106
"CAALFM_C108110WA",6335.37521786985,-0.00240239183800377,0.0563981210473921,0.693060098438847,0.99970875222106
"CAALFM_C108120WA",1047.61582788115,0.00500717783114718,0.055039406339303,0.727348248955853,0.99970875222106
"CAALFM_C108130CA",355.580915124568,0.00429694945243827,0.0563291846390718,0.593226616098161,0.99970875222106
"CAALFM_C108140WA",535.740947714213,0.00143261545188695,0.0540612077850151,0.931292048054376,0.99970875222106
"CAALFM_C108150CA",55.2287016504903,0.00215580939275856,0.0555368979069987,0.849934924045608,0.99970875222106
"CAALFM_C108160WA",1431.93006719489,-0.0122981147634524,0.0555033986478484,0.484255102996373,0.99970875222106
"CAALFM_C108170CA",1161.61064757098,0.00253295546947751,0.0563436787359769,0.710327049630851,0.99970875222106
"CAALFM_C108180CA",3673.17138511565,0.00352918924613611,0.0565123088855746,0.567170594765421,0.99970875222106
"CAALFM_C108190CA",529.717238727837,-0.0040088944555307,0.0563717929727663,0.589047681443437,0.99970875222106
"CAALFM_C108200WA",434.148115742649,-0.00185558105201696,0.0564489278410426,0.72666079849578,0.99970875222106
"CAALFM_C108210CA",5179.75053572931,-0.000800650095079054,0.0561326384510584,0.913352399882165,0.99970875222106
"CAALFM_C108220WA",2692.03417209995,0.0130564574639489,0.0553102796053426,0.466926188352242,0.99970875222106
"CAALFM_C108230CA",1552.35494517292,0.00411448815876505,0.0567687346926976,0.275716265439282,0.99970875222106
"CAALFM_C108240CA",244.601794163534,0.00429653043170679,0.0565093956109732,0.522302094348878,0.99970875222106
"CAALFM_C108260CA",966.379676717887,-0.00640994808775034,0.0558732479236199,0.587350406799402,0.99970875222106
"CAALFM_C108270CA",2362.62797755104,0.0123664481309834,0.0563879876581357,0.407808753836678,0.99970875222106
"CAALFM_C108290CA",2749.75488841224,-0.000478922620573445,0.0565773320775008,0.835578537040359,0.99970875222106
"CAALFM_C108300WA",2345.58233278068,-0.000201381581563798,0.055489706529305,0.983355530469213,0.99970875222106
"CAALFM_C108310WA",776.25468192372,0.00952766013658787,0.0564775973927988,0.431411683296532,0.99970875222106
"CAALFM_C108320WA",34234.5337906911,0.00554962646508189,0.0558373445992722,0.65173087716564,0.99970875222106
"CAALFM_C108330CA",153.665217416515,0.00380635369386057,0.0567302395064655,0.322889211763049,0.99970875222106
"CAALFM_C108340CA",540.550848160815,0.00325469504839112,0.0564811144085431,0.592468794041122,0.99970875222106
"CAALFM_C108350CA",520.644588895884,-0.000247208474087625,0.0565937823931881,0.922798319057737,0.99970875222106
"CAALFM_C108360CA",44561.0180234992,-0.0382481576063733,0.0664551140636428,0.133295315802187,0.99970875222106
"CAALFM_C108370WA",2960.80647959098,0.00359146228613252,0.0555542103453261,0.764369288387209,0.99970875222106
"CAALFM_C108380WA",16961.6817987179,-0.00890111516110379,0.0564793278996807,0.43202797341037,0.99970875222106
"CAALFM_C108390CA",1500.02237982836,0.0100259269772731,0.055461051924253,0.527393862659502,0.99970875222106
"CAALFM_C108400CA",12769.5300377639,-0.00994673005568402,0.0575651631149628,0.140403001779207,0.99970875222106
"CAALFM_C108410CA",8154.21207323344,-0.00100003579750348,0.0565174341546379,0.806667339593428,0.99970875222106
"CAALFM_C108420WA",3177.82270303854,-0.00244610186379308,0.0562682970269012,0.732565892148334,0.99970875222106
"CAALFM_C108430WA",1360.35183288332,0.00113314610315294,0.0562936131002237,0.867557027475806,0.99970875222106
"CAALFM_C108440CA",344.851264069204,-0.00294173487175373,0.0552335320617766,0.813146938504532,0.99970875222106
"CAALFM_C108450CA",4100.78644180302,-0.00475093149805675,0.054906408266146,0.74167098316025,0.99970875222106
"CAALFM_C108460CA",2393.772260088,-0.0200216375200739,0.0561679146347643,0.35639661103273,0.99970875222106
"CAALFM_C108470WA",873.277944287473,-0.00278922209939773,0.056450738557122,0.63597708667599,0.99970875222106
"CAALFM_C108480CA",602.820705732592,-0.00778673219314821,0.0566207102637066,0.412475479268729,0.99970875222106
"CAALFM_C108490WA",2507.8777861623,-0.00168543272520494,0.0555501107482264,0.876330433276668,0.99970875222106
"CAALFM_C108500CA",168167.288850859,-0.00366864619301667,0.0565843667019423,0.896943941938901,0.99970875222106
"CAALFM_C108510WA",551.633718668925,-0.00337612304683419,0.0559166227924994,0.597714199266705,0.99970875222106
"CAALFM_C108520CA",1417.21751413196,-0.000717311849633484,0.0565102655402457,0.860174051469656,0.99970875222106
"CAALFM_C108530WA",172.061286497462,0.00134189735228166,0.0566056279831802,0.669976976409595,0.99970875222106
"CAALFM_C108540CA",2819.20080964273,0.00458647565585011,0.0563336625409518,0.577066727015769,0.99970875222106
"CAALFM_C108550CA",4030.82063412786,0.0139165033298716,0.0491045038313505,0.604182530490667,0.99970875222106
"CAALFM_C108560WA",6556.90394774868,-0.00171402613685377,0.056325625960089,0.788063326468707,0.99970875222106
"CAALFM_C108570CA",485.930731389403,-0.00810616230422596,0.0566400061065014,0.406135035794915,0.99970875222106
"CAALFM_C108580CA",2646.61709942928,0.00332443835546499,0.0554799466178031,0.777203138220274,0.99970875222106
"CAALFM_C108590CA",3435.73008644436,-0.00380658716101368,0.0555021253742231,0.74833259917371,0.99970875222106
"CAALFM_C108600CA",4462.30401622056,-0.00144460400317512,0.056365610108965,0.806085293628124,0.99970875222106
"CAALFM_C108610CA",3350.82620449949,-0.000520925043475594,0.0564344869983407,0.91314907449077,0.99970875222106
"CAALFM_C108620WA",987.870570253804,-0.00331445649820538,0.0553491068577189,0.788746104336508,0.99970875222106
"CAALFM_C108630WA",843.438240653282,-0.000549621801832943,0.0564603509756771,0.904509526206741,0.99970875222106
"CAALFM_C108640WA",1089.47753797314,0.00309068942535265,0.0516226773114794,0.859710643123588,0.99970875222106
"CAALFM_C108650CA",571.883293518173,0.00147589839868489,0.0560128910746046,0.865439823539783,0.99970875222106
"CAALFM_C108660CA",491.415993579083,0.00385754010814078,0.0553731267469501,0.760045012589055,0.99970875222106
"CAALFM_C108670WA",1345.04243986513,0.00634507037849806,0.053928074407452,0.722844904103619,0.99970875222106
"CAALFM_C108680CA",1082.36256621606,-0.00287272879217413,0.0558593599604986,0.74775903329263,0.99970875222106
"CAALFM_C108690WA",885.050239716136,-0.00524015906109826,0.0559878178648551,0.61641665562052,0.99970875222106
"CAALFM_C108700WA",2344.50677435757,-0.00136851646109693,0.0539489392114807,0.937298036123923,0.99970875222106
"CAALFM_C108710WA",509.431146000521,-0.00257727986773171,0.0558954710354729,0.788103420147237,0.99970875222106
"CAALFM_C108730WA",1360.30449375037,0.00807426350942273,0.0559340344626402,0.501289338267381,0.99970875222106
"CAALFM_C108740CA",14647.250723396,0.00125140584006395,0.0559997862111248,0.889652861701833,0.99970875222106
"CAALFM_C108750WA",991.772096669653,-0.00548168177636189,0.0560864722947131,0.601029144127287,0.99970875222106
"CAALFM_C108760WA",253.351931586538,-0.00454404788001751,0.0550849490417635,0.745011536396988,0.99970875222106
"CAALFM_C108770WA",580.485387420367,0.00722029814621215,0.0564509241128964,0.465441869939012,0.99970875222106
"CAALFM_C108780WA",1542.38517040738,-0.00223402796962105,0.0556970190733236,0.840194123952059,0.99970875222106
"CAALFM_C108800WA",782.533105973224,-0.000926262353087446,0.0560160657104146,0.910460082625194,0.99970875222106
"CAALFM_C108810CA",3217.59022868972,-0.000459869800399729,0.0565737363466582,0.878721335124514,0.99970875222106
"CAALFM_C108820CA",198.775426556268,-0.000606813121629337,0.0562755356080959,0.929861236941422,0.99970875222106
"CAALFM_C108830CA",36.3983789448197,0.00512380872957716,0.0566975278320827,0.389016398417074,0.99970875222106
"CAALFM_C108840WA",91.4810638189161,0.0173276687362226,0.0594144795586966,0.127194902458385,0.99970875222106
"CAALFM_C108850CA",544.693293920765,0.00428752467678169,0.0567349361245958,0.340952677439135,0.99970875222106
"CAALFM_C108860CA",992.913018663767,0.0027219562988302,0.0535068555018631,0.879975780589147,0.99970875222106
"CAALFM_C108870CA",1523.30701180449,-0.000752382872004099,0.0565830999492865,0.80505284536398,0.99970875222106
"CAALFM_C108880WA",465.897664431514,-0.00519861078330078,0.0565714531498472,0.459335496896727,0.99970875222106
"CAALFM_C108890CA",68.8964745651036,0.00593949073583197,0.0560600044479832,0.579885425506873,0.99970875222106
"CAALFM_C108900WA",759.248832798114,-0.000479703867771227,0.0564224366082609,0.922348496928048,0.99970875222106
"CAALFM_C108910CA",350.013045346766,-0.00046566294719583,0.0562683634054984,0.940861967044483,0.99970875222106
"CAALFM_C108920WA",1618.8531062965,-0.000730303361106617,0.0565048368946926,0.860282388330073,0.99970875222106
"CAALFM_C108930CA",1023.29045955423,-0.00337555517783169,0.0564656080706672,0.58555966996965,0.99970875222106
"CAALFM_C108940CA",1362.61777605095,0.00261337268745814,0.0566687013563822,0.417300330831637,0.99970875222106
"CAALFM_C108950WA",1631.76340776547,0.00456049852580735,0.0558038804659599,0.683483619968704,0.99970875222106
"CAALFM_C108960WA",367.394380934221,-0.000873408141964079,0.0565849289334414,0.778477575684632,0.99970875222106
"CAALFM_C108970WA",1380.85966895939,-0.0011363776723409,0.0565763070384306,0.733141206000112,0.99970875222106
"CAALFM_C108980CA",6340.29786312426,0.00129616359936375,0.0564073176170719,0.824068130722729,0.99970875222106
"CAALFM_C108990CA",2289.26573932923,-0.00266374106077754,0.0552251334205794,0.832075303544154,0.99970875222106
"CAALFM_C109000WA",500.680539544733,0.00211135881967809,0.0565394610436296,0.648746700858907,0.99970875222106
"CAALFM_C109010WA",704.084005890184,-0.0023077259567029,0.0564708572395715,0.667778980060227,0.99970875222106
"CAALFM_C109020WA",3013.0559237979,-0.000754693948725619,0.0565107775267473,0.852750695343607,0.99970875222106
"CAALFM_C109030CA",7388.91860885813,-8.37736794031213e-05,0.0563445444908403,0.983141906461096,0.99970875222106
"CAALFM_C109040CA",744.813508636405,-0.000214454243108703,0.0565841963587286,0.942436933574171,0.99970875222106
"CAALFM_C109050WA",686.934372288276,-0.0139987109636985,0.0563181523319545,0.402020020026924,0.99970875222106
"CAALFM_C109060CA",242.640678603385,-2.75195248346393e-05,0.0565345159798562,0.988669075296684,0.99970875222106
"CAALFM_C109070WA",1012.10543005005,0.0034065799800761,0.0563272788682016,0.64744300268698,0.99970875222106
"CAALFM_C109080CA",5573.89209531714,0.00357347200158812,0.0561010836918864,0.693204414317734,0.99970875222106
"CAALFM_C109090CA",738.358334967016,-0.00412633851955629,0.0558655821290288,0.691645113981856,0.99970875222106
"CAALFM_C109100WA",68.8613454411457,0.00831662166361938,0.057166723973058,0.221165496750935,0.99970875222106
"CAALFM_C109110WA",132.117251435146,-0.0130235526667403,0.0572893749236738,0.309410988208069,0.99970875222106
"CAALFM_C109120WA",871.02870741119,-0.00111089706108314,0.0564234502587538,0.831643341609019,0.99970875222106
"CAALFM_C109130WA",768.076887274311,-0.00145682413342313,0.0553047038175365,0.916490378572853,0.99970875222106
"CAALFM_C109140CA",658.70485389691,-0.00709953530184889,0.0520733491588534,0.743139682670239,0.99970875222106
"CAALFM_C109150WA",18.0077358532265,0.00924169388939911,0.0576648331675661,0.0227997460035169,0.99970875222106
"CAALFM_C109160WA",248.327572163442,0.00221102313552767,0.0566409681560878,0.495350366013462,0.99970875222106
"CAALFM_C109170WA",1628.55468220136,0.00111897944998161,0.0556097742564853,0.919702306960113,0.99970875222106
"CAALFM_C109180WA",234.75468826476,0.00448223110040435,0.0560641676836129,0.646118548008895,0.99970875222106
"CAALFM_C109190CA",3283.62448023622,0.00262497342054257,0.0565490696130467,0.593020578141894,0.99970875222106
"CAALFM_C109200WA",400.90868834014,0.000508378808336401,0.056024134705725,0.954633073607956,0.99970875222106
"CAALFM_C109210CA",4921.61934486673,0.018033033195266,0.060575276108929,0.013990865533123,0.99970875222106
"CAALFM_C109220WA",811.142534955228,0.00184798700066274,0.0562497390165088,0.799740023180081,0.99970875222106
"CAALFM_C109230CA",693.076186446424,0.00260841452135818,0.0537985891692649,0.880262906258715,0.99970875222106
"CAALFM_C109240CA",56.7113111227827,-0.0027553646218541,0.0561727355918101,0.731717748369756,0.99970875222106
"CAALFM_C109250WA",1146.6063026491,-0.0066056887336604,0.0570547518788019,0.153727350411617,0.99970875222106
"CAALFM_C109260CA",1112.65666419082,0.00438300594019849,0.0547242192586045,0.770682782501705,0.99970875222106
"CAALFM_C109270WA",229.400466161907,0.00594122985379153,0.0562215209237677,0.520527836172721,0.99970875222106
"CAALFM_C109280WA",887.528844700697,-0.00169374344882743,0.0520598573110328,0.933597009176423,0.99970875222106
"CAALFM_C109290CA",1864.34371475313,-1.48717740688424e-05,0.0556757078529728,0.985325661863887,0.99970875222106
"CAALFM_C109300CA",88.6022466819623,-0.000182960263917559,0.0564897504937372,0.963261013814585,0.99970875222106
"CAALFM_C109310CA",172.140405740557,0.00449013102500065,0.0568217070997035,0.215390350227767,0.99970875222106
"CAALFM_C109320CA",491.961591764464,0.00945419436538785,0.0571082238682719,0.291541373766453,0.99970875222106
"CAALFM_C109330WA",608.700936652652,-0.000219042023069803,0.0565875320461752,0.933094780830241,0.99970875222106
"CAALFM_C109340CA",396.073917232451,0.00313459470788251,0.0567165014070085,0.308863352476959,0.99970875222106
"CAALFM_C109350WA",2941.05498321224,-0.00119146234951512,0.0562406377195159,0.860898382788566,0.99970875222106
"CAALFM_C109360CA",2312.88070631834,0.004971979094625,0.0547815645313086,0.742418391198747,0.99970875222106
"CAALFM_C109370WA",759.301015914293,0.0126842620156185,0.0567700469153966,0.373045067785098,0.99970875222106
"CAALFM_C109380WA",875.226069685295,0.00286027310251064,0.0564483613847244,0.639005028086955,0.99970875222106
"CAALFM_C109390WA",287.821482790503,-0.000655185810220254,0.056333207670099,0.911477318400767,0.99970875222106
"CAALFM_C109400CA",872.584417981265,0.00150554716650229,0.0566521106635927,0.517101284297135,0.99970875222106
"CAALFM_C109420WA",2.53927285313122,0.000568139276685405,0.0566535477937433,0.681498363027527,0.99970875222106
"CAALFM_C109430WA",1829.97726722179,-0.00220634127147557,0.055457931830307,0.852734261635183,0.99970875222106
"CAALFM_C109440WA",554.101478747032,-0.00139789365758429,0.0551473155678881,0.905433520491739,0.99970875222106
"CAALFM_C109450CA",3238.61377491245,-0.00368141360814296,0.0553968287390238,0.764681192649851,0.99970875222106
"CAALFM_C109460WA",4359.3695014386,-0.00192805139938172,0.0563734388464612,0.749740489976828,0.99970875222106
"CAALFM_C109470CA",2171.77190746152,-0.00241940615793882,0.0558621140340935,0.801173848577109,0.99970875222106
"CAALFM_C109480WA",310.200266462489,0.0045138991268356,0.0555998217021815,0.711568944178815,0.99970875222106
"CAALFM_C109490CA",14847.4565614347,-0.000515722713029628,0.0565667371999499,0.869422443636603,0.99970875222106
"CAALFM_C109500WA",28.218130514784,-0.00115573674485468,0.0566008136270361,0.702449967219418,0.99970875222106
"CAALFM_C109510WA",2937.43746265298,-0.000204597290821972,0.0566008160825797,0.928639195388254,0.99970875222106
"CAALFM_C109520CA",977.295347927463,0.0126710013621115,0.0568014158317631,0.369657505217822,0.99970875222106
"CAALFM_C109530WA",448.150529518974,-0.000198705777155823,0.0534924005617149,0.99007125317478,0.99970875222106
"CAALFM_C109540WA",666.400834230997,-0.00385865594271188,0.0559945638692339,0.688927061689809,0.99970875222106
"CAALFM_C109550WA",3.794200795288,0.00273564796380503,0.0566941139442759,0.334191088474686,0.99970875222106
"CAALFM_C109560CA",91.0454511221327,-0.00199630693765707,0.0566126344867873,0.560566307160939,0.99970875222106
"CAALFM_C109570WA",1130.93342537626,-0.000773314285101856,0.0563442148814991,0.892805296913045,0.99970875222106
"CAALFM_C109580CA",8.37904689496295,0.00313041888705077,0.0566948975941253,0.359129442600714,0.99970875222106
"CAALFM_C109590CA",2.68666374991514,-0.000527572516240628,0.0566200127424419,0.821137936739578,0.99970875222106
"CAALFM_C109600CA",416.313852187382,-0.0115067900672692,0.0562045695539989,0.408852809826024,0.99970875222106
"CAALFM_C109610WA",1265.17638581513,0.00118789901108853,0.0562159326652593,0.872874928877104,0.99970875222106
"CAALFM_C109620CA",491.242506177061,-0.00032732355870608,0.0558698607766954,0.967539530480269,0.99970875222106
"CAALFM_C109630WA",25894.0184506015,0.0134111295851796,0.0563182278090408,0.408991895800371,0.99970875222106
"CAALFM_C109640WA",9204.35959645493,-0.0012848911829153,0.055977918836234,0.880278579842271,0.99970875222106
"CAALFM_C109650WA",1058.85334387674,0.00056493582713339,0.0563774129259575,0.925993870497818,0.99970875222106
"CAALFM_C109660WA",3628.74851572269,0.0103306672395089,0.0577903203583677,0.662993453075236,0.99970875222106
